url,food,course,ingredients,instructions
https://www.kawalingpinoy.com/chicken-tocino/,Chicken Tocino,Breakfast,"1 cup pineapple juice, 1/4 cup banana ketchup, 1/2 cup sugar, 1 tablespoon garlic powder, 1 tablespoon salt, 2 pounds chicken thigh or leg meat, boneless and skinless, 1 cup water, 2 tablespoons canola oil","In a bowl, combine pineapple juice, ketchup, sugar, garlic powder, and salt, Stir until well distributed.
Add chicken and massage meat with curing mixture until evenly colored. Transfer to a covered container or ziplock bag and refrigerate for about 4 hours or overnight to cure.
In a pan over medium heat, add chicken including marinade and enough water to cover.
Bring to a boil. Lower heat, cover and simmer until meat is tender and cooked through, adding more water in 1/2 cup increments as needed.
When the meat is cooked through and liquid is mostly absorbed, add oil. Continue to cook, stirring regularly, until chicken is nicely browned and caramelized. Serve hot."
https://www.kawalingpinoy.com/nilagang-baboy/,Nilagang Baboy,"Main Entree, Soup","2 pounds pork belly, cut into 2 1/2 inch cubes, 8 cups water, 1 medium onion, peeled and quartered, 1/2 teaspoon peppercorns, cracked, 1 tablespoon fish sauce, 1 small calabasa, peeled, seeded and cut into 2-inch chunks, 2 bunches pechay, ends trimmed and leaves separated, salt to taste","In a pot over medium heat, combine pork and water. Bring to a boil, skimming scum that floats on top.
When the liquid has cleared, add onions, peppercorns, and fish sauce. Continue to boil for about 1 to 2 minutes.
Lower heat, cover and cook for about 40 to 45 minutes or until pork is tender. Add more water in 1/2 cup increments as needed to maintain about 6 to 7 cups.
Add calabasa and cook for about 5 to 7 minutes or until tender yet firm.
Add napa cabbage or pechay and cook for about 1 minute or until tender yet crisp.
Season with salt to taste. Serve hot."
https://www.kawalingpinoy.com/buchi/,Buchi,"Dessert, Snack","1 cup peeled split mung beans, water, 1/2 cup sugar, 1 1/3 cups water, 3/4 cup sugar, 3 cups glutinous rice flour, 1 cup sesame seeds, canola oil","Rinse beans with cold water and drain well.
In a pot over medium heat, combine beans and about 2 cups water. Bring to a boil. Lower heat, cover, and cook for about 20 to 30 minutes or until very tender. Remove from heat.
In a blender or a mortar and pestle, process beans until smooth.
In a non-stick pan over medium-low heat, combine pureed beans and sugar. Cook, stirring regularly until liquid is absorbed and the mixture turns into a thick paste.
Remove from heat and allow to slightly cool. Portion into 1/2 tablespoonfuls and shape into rounds. Place in a single layer on a baking sheet and refrigerate for about 10 to 15 minutes or until firm."
https://www.kawalingpinoy.com/ampalaya-chicken-feet/,Ampalaya with Chicken Feet,Main Entree,"2 medium ampalaya, 2 pounds chicken feet, water, 1 tablespoon oil, 1 small onion, peeled and sliced thinly, 2 cloves garlic, peeled and minced, 2-inch ginger, peeled and julienned, 1 tablespoon fish sauce, salt and pepper to taste","Cut ampalaya lengthwise and scrape off seeds and white pith. Slice thinly and place in a bowl, covered in cold water until needed.
Rub chicken feet with salt, rinse and drain. Chop nails.
In a pot over medium heat, bring about 6 cups water to a boil. Add chicken feet and blanch for about 7 to 10 minutes. Drain chicken feet and rinse well with cold water. Discard liquid.
In a pot over medium heat, heat oil. Add onions, garlic and ginger and cook, stirring regularly, until limp and aromatic. Add chicken feet. Cook, stirring occasionally, for about 5 minutes. Add fish sauce and continue to cook for 2 to 3 minutes.
Add about 3 cups water. Bring to a boil, skimming any scum that may float on the top. Lower heat, cover and cook for about 50 minutes to 1 hour or until chicken feet are very tender and are almost falling off the bone. Add additional water in 1/2 cup increments as needed to maintain about 1 cup broth.
Add ampalaya and gently stir to combine. Cook for about 3 to 5 minutes or until tender yet crisp. Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/longganisa-wontons/,Longganisa Wonton,Appetizer,"6 raw longganisa casing removed and meat crumbled, 1 cup water chestnuts chopped, 1/2 cup green onions chopped, 24 wonton wrappers, oil","In a bowl, combine longganisa meat, water chestnuts and green onions until well-distributed.
Separate wonton wrappers into individual sheets and lay out on a flat surface. In the middle of each wrapper, spoon a teaspoonful of filling. Lightly moisten sides of wrapper with water. Gather all corners to the middle to cover filling and to form a packet. Press together to completely seal.
In a pan over medium heat, heat about 1-inch deep oil. Add wontons in batches and deep-fry until golden and crisp and meat is cooked through. Remove from pan and drain on a wire rack set over a baking sheet. Serve hot with sweet and sour sauce or ketchup."
https://www.kawalingpinoy.com/longganisa/,Longganisa,none,"2 tablespoons soy sauce, 2 tablespoons vinegar, 2 tablespoons anisado wine, 1/2 cup brown sugar, 1 tablespoon salt, 2 pounds coarsely ground pork, 1 pound pork fat diced, 1 head garlic peeled and minced, 2 teaspoons ground black pepper, 2 teaspoons paprika, hog casings about 12 to 15 feet, 1 cup water, 2 tablespoons oil, funnel, kitchen twine","In a bowl, combine soy sauce, vinegar, anisado wine, sugar and salt. Stir until sugar and salt are dissolved. In a large bowl, combine ground pork, pork fat, garlic, pepper and paprika. Add liquid mixture and mix gently until combined. Refrigerate for about 2 hours to allow flavors to meld and to firm up meat mixture.
In a bowl, soak casings in warm water for about 30 minutes. Drain well. In the sink, run warm water through casings. Check for spots with leaks and cut these sections.
On one end of the casing, insert the nozzle of a funnel. Scoop pork mixture into funnel and gently pack into casings, leaving about 5-inches on both ends. Do not overstuff casings. Tie off one end into a double knot. Alternatively, you can tie with fine kitchen twine.
To make individual sausages links, pinch sausage at intervals of about 4 inches. Gently twist the sausage link at this ""pinched"" point in one complete rotation. Repeat this process all the way down the coil but alternating the direction of twisting (towards you and away from you) from one link to the next. Tie off the other end into a double knot or with kitchen twine. Place in a ziplock bag and refrigerate overnight.
When ready to cook, cut sausage into individual links.
With a knife, prick each sausage once or twice. In a pan over medium heat, combine links and water. Bring to boil. Lower heat, cover and continue to cook until meat is cooked through and liquid is almost absorbed. Add oil and continue to cook, stirring regularly, until sausages are caramelized. Remove from pan and serve hot."
https://www.kawalingpinoy.com/yema/,Yema,none,"10 egg yolks, 1 14 ounces can sweetened condensed milk, Zest from 1 lime, 1 cup sugar, cellophane wrappers cut into 3-inch squares","In a bowl, combine egg yolks, condensed milk and lime zest. Stir together until well-blended.
In a non-stick pan over low heat, transfer egg and milk mixture. Cook, stirring regularly, until thick enough to form shape. Continuously scrape bottom and sides of pan to prevent burning. Remove from heat and allow to cool. Shape into 1-inch balls.
In a thick-bottomed pan over medium heat, add sugar and level evenly. Repeatedly move pan over flames and gently swirl to prevent sugar from burning on spots and to distribute melting liquid. Continue to cook until sugar liquefies and caramelizes.
When sugar has turned to caramel, drop custard ball one by one and turn gently to coat. With a fork (this will allow excess caramel to drip off), immediately remove coated yema and place in a single layer on an aluminum pan or any non-stick baking sheet. Allow to cool and wrap individually in cellophane."
https://www.kawalingpinoy.com/honey-bagoong-chicken-wings/,Honey Bagoong Chicken Wings,Appetizer,"3 lbs chicken drumettes, 1/2 cup sauteed shrimp paste, 1/4 cup honey, salt and pepper to taste","Rinse chicken wings in cold water and drain well.
In a large bowl, combine bagoong and honey until blended. Add chicken and massage with mixture. Marinate for at least 4 hours for best flavor.
Remove chicken from marinade and season with salt and pepper to taste. Reserve marinade.
In a small sauce pan over medium heat, heat honey-bagoong marinade for about 5 minutes or until thick and syrupy.
Line a baking sheet with foil and spray it with non-stick cooking spray. Arrange chicken in a single layer on prepared baking sheet and bake in a 385 F oven for about 30 to 35 minutes or until chicken is cooked through and skin is caramelized. Halfway through cooking, turn and baste chicken with marinade. Remove from oven and serve hot."
https://www.kawalingpinoy.com/buko-lychee-juice/,Buko Lychee Juice,none,"2 cups young coconut meat shredded, 4 cups coconut juice, 1 20 ounces canned lychee in syrup, 2/3 cup sugar","In a large pitcher, young coconut, coconut juice, lychee (including syrup) and sugar. Stir well until sugar is dissolved. Chill in refrigerator until ready to serve.
Serve in tall glasses over ice."
https://www.kawalingpinoy.com/buko-pandan-drink/,Buko Pandan Drink,Drinks,"13.5 ounces coconut milk, 4 cups coconut juice, 14 ounces condensed milk, 2 cups young coconut, shredded, ice cubes, 0.70 ounces agar agar bars, 3 cups young coconut juice, 1 cup sugar, 3 drops pandan extract","In a large pitcher, combine coconut milk, coconut juice, and condensed milk. Stir until well-blended.
 Add young coconut strips and gulaman cubes. 
Chill for about 1 to 2 hours. Serve in glasses over ice.
For the Gulaman
In a large pot, soak agar agar in coconut juice for about 30 to 40 minutes. 
Bring to a boil over medium heat and cook, stirring regularly, until agar agar melts.
Add sugar and stir to dissolve. Continue to cook for about 10 to 15 minutes or until agar agar is completely melted. 
Add pandan extract and stir to combine.
Remove from heat. Pour into a flat dish and allow to cool in the refrigerator for about 30 minutes or until agar agar is set and hardened. Cut into 1/2-inch cubes."
https://www.kawalingpinoy.com/beef-potato-pechay-soup/,"Beef, Potato and Pechay Soup",none,"1 tablespoon oil, 1 onion peeled and chopped, 3 cloves garlic peeled and minced, 2 pounds beef neck bones, 5 Roma tomatoes chopped, 1 tablespoon fish sauce, 5 cups water, 2 medium potatoes peeled and diced, 1 bunch pechay chopped, salt and pepper to taste","Wash beef bones and drain well.
In a large pot over medium heat, heat oil. Add onions and garlic and cook until limp. Add beef bones and cook, stirring occasionally, until lightly browned. Add tomatoes and cook, mashing with back of spoon, until softened and release juice. Add fish sauce and continue to cook for about 1 to 2 minutes.
Add water and bring to a boil, skimming scum that may float on top. When broth clears, lower heat and cover. Continue to cook for about 50 minutes to 1 hour or until meat is fork-tender. Add more water in 1/2 cup increments as needed to maintain about 5 cups.
Add potatoes. Continue to cook for about 7 to 10 minutes or until potatoes are tender. Add pechay and cook for about 2 to 3 minutes or until tender yet crisp. Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/lechon-sa-hurno/,Lechon sa Hurno,Main Entree,"4 pounds pork belly with ribs, 1/2 cup vinegar, 1 tablespoon salt, 1 teaspoon garlic powder, 1 teaspoon pepper","With a knife, pierce the skin a few times. Pour vinegar over and massage on the meat.
Rub garlic powder, salt, and pepper all over the meat.
Refrigerate overnight, uncovered and skin side up, to chill.
With paper towels, pat down surfaces the pork belly to completely dry. Arrange on a roasting pan fitted with a rack.
Bake in a preheated 180 F oven for about 3 hours.
Increase temperature to 320 F and continue to cook for about 1 to 1 1/2 hours or until meat is cooked through and browns.
Increase temperature to 430 F and continue to cook for about 30 to 40 minutes or until the skin is very crisp.
Remove from oven and allow to rest for about 5 to 10 minutes before slicing."
https://www.kawalingpinoy.com/dinengdeng-na-saluyot-labong/,Dinengdeng na Saluyot at Labong,none,"1/2 cup oil, 1 tilapia cleaned and gutted, water, 2 cups labong julienned, 1 small onion peeled and quartered, 1/2 cup bagoong fermented fish sauce, 1 bunch saluyot leaves separated from stems (about 4 cups leaves), salt and pepper to taste","In a pan over medium heat, heat oil. Add tilapia and fry, turning once or twice, until golden and cooked through. Remove from pan and drain on paper towels.
In a pot over medium heat, add about 4 cups and bring to a boil. Add labong and cook for about 7 to 10 minutes or until tender. Drain labong and discard liquid.
In another pot over medium heat, combine 5 cups of water and onion. Bring to a boil.
In a bowl, combine bagoong with 1/2 cup of the boiling water. In a fine mesh strainer, strain bagoong to extract juice and discard small fish particles from the bagoong. Add the bagoong sauce into the pot. Lower heat to simmer.
Add the labong and continue to cook for about 3 to 5 minutes. Add fried fish and cook for another 3 to 5 minutes to slightly soften. Add saluyot leaves and continue to cook for about 2 to 4 minutes or until just wilted. Season with pepper to taste."
https://www.kawalingpinoy.com/lumpiang-puso-ng-saging/,Lumpiang Puso ng Saging,Side Dish,"2 banana hearts, 1/2 lb ground pork, 4 shallots, 2 cloves of garlic, 2 Thai chili peppers, 2 tbsp oyster sauce, 1/2 cup water, 12 spring roll wrappers, salt and pepper to taste","Peel and discard the outer, fibrous skin layers of banana heart until you reach the lighter, softer core. Trim off stem and discard. Cut banana core into half and slice thinly. In a bowl of cold salted water, place shredded banana and soak for about 15 to 20 minutes. Using hands, squeeze to release bitter sap. Rinse with cold water and drain well, discarding liquid.
In pan over medium heat, heat oil. Add onions and garlic and cook until limp and aromatic. Add pork and cook, breaking apart with back of spoon, until lightly browned. Add chili peppers. Add banana heart. Season with salt to taste and generously with pepper. Continue to cook, stirring occasionally, for about 5 minutes or until softened and releases liquid. Add water and bring to a boil. Lower heat, cover and cook for about 10 to 15 minutes or until tender.
Add oyster sauce and stir to combine. Continue to cook until liquid is reduced and vegetable and pork are cooked through. Remove from heat and drain well in a colander.
Separate wrappers into individual sheets. On a flat working surface, lay wrapper like a diamond. Arrange about 1 heaping tablespoon of vegetable mixture in the middle of diamond. Fold bottom pointed end of wrapper over filling. Fold side ends of the sheet inward and roll into a log. Wet the pointed edge of the wrapper with water to completely seal. Repeat with the remaining mixture.
In a skillet over medium heat, heat about 1 inch deep of oil. Add lumpia seam side down and fry, turning once or twice, for about 3 to 5 minutes on each side or until golden brown and crisp. Remove from pan and drain on wire rack set over a baking sheet. Serve hot with a spiced vinegar dip."
https://www.kawalingpinoy.com/pinsec-frito/,Pinsec Frito,Side Dish,"1 lb. Ground pork, 1/4 lb. Large shrimp, 1 cup Chinese sausage ground, 1 cup Kinchay Chinese parsley, 4 cloves Garlic, 1 thumb size Ginger peeled and grated, 1 tbsp. Soy sauce, 1 tsp. Salt, 1/4 tsp. Pepper, 1 Egg beaten, 1 Package of wonton wrappers, Oil for frying","In a large bowl, combine pork, shrimp, Chinese sausage, kinchay, garlic, ginger, soy sauce, salt, pepper and egg until well-distributed.
Separate wrappers into individual sheets and lay flat on a working board in a diamond shape. Spoon a teaspoon of meat mixture on middle of wrapper, moisten sides with water and fold diagonally into a triangle shape. Press edges to completely seal.
In a heavy-bottomed wide pan, heat about 2-inches deep of oil. Add prepared dumplings
in batches and deep-fry, turning once or twice, for about 3 to 5 minutes or until meat is fully cooked and wrappers golden and crisp.
With a slotted spoon, remove from pan and drain on a wire rack set over a baking sheet. Serve hot with sweet and sour sauce"
https://www.kawalingpinoy.com/adobong-kangkong/,Adobong Kangkong,none,"1 bunch kangkong, 1 tablespoon oil, 1 small onion peeled and sliced thinly, 6 to 7 cloves garlic peeled and minced, 1/2 pound pork belly cut into 1/4 inch thick strips, 1/2 cup vinegar, 1/4 cup soy sauce, 1/2 cup water, pepper to taste","Trim about 2 inches from the kangkong stalks and discard. Cut kangkong into 3-inch lengths, separating the sturdier stalks from the leaves. Wash thoroughly and drain well.
In wide skillet over high heat, heat oil. Add onions and garlic and cook, stirring regularly, until limp. Add pork and cook, stirring regularly, until lightly browned.
Add vinegar and bring to a boil. Continue to cook, without stirring, for about 2 to 3 minutes. Add soy sauce and water. Bring to a boil for about 1 to 2 minutes. Lower heat, cover and cook for about 8 to 10 minutes or until pork is tender and sauce is reduced. Season with pepper to taste.
Increase heat to high. Add kangkong stalks and cook, stirring regularly, for about 1 to 2 minutes. Add kangkong leaves and cook, stirring regularly, for another minute or until just wilted and covered with sauce. Remove from heat and garnish with fried garlic bits, if desired. Serve hot."
https://www.kawalingpinoy.com/bulalo-mami/,Bulalo Mami,Main Course,"water, 3 lbs. beef shanks bone-in, 1 onion medium, 5-6 garlic cloves peeled and crushed, 1 tbsp. peppercorns, 2 tbsp. fish sauce, salt to taste, 1 napa cabbage medium, 1 16 oz. package of egg noodles, green onion, 1 head of garlic peeled and minced, 1/2 cup oil","In a large pot over medium heat, bring enough water to cover meat into a boil. Add beef shanks and continue to boil for about 10 minutes, skimming scum that accumulates on top. Remove meat from water and wash under cold water to remove impurities. Discard liquid and rinse pot.
In the pot over medium heat, return meat and enough water to cover. Bring to a boil, skimming scum that accumulates on top. When the broth has cleared, add onions, garlic, peppercorns and fish sauce.
Lower heat to low, cover and cook at a bare simmer for about 3 hours or until meat is fork-tender. Season with salt to taste.
In a medium pot over medium heat, bring about 4 cups water to a boil. Add cabbage and cook for about 1 to 2 minutes or until tender yet crisp. With a slotted spoon, remove from water and set aside.
In another pot over medium heat, bring about 4 quarts water to a boil. Add egg noodles and cook for about 10 to 15 seconds. Remove from water and rinse with cold water. Drain well.
Divide egg noodles into serving bowls. Add beef shanks and cabbage. Pour hot broth. Garnish with fried garlic bits and chopped onions. Serve hot."
https://www.kawalingpinoy.com/chicken-halang-halang/,Chicken Halang Halang,Main Entree,"2 stalks lemongrass, 1 tablespoon canola oil, 1 onion, peeled and chopped, 4 cloves garlic, peeled and minced, 2 thumb-sized ginger, peeled and minced, 1 (about 3 to 4 pounds) whole chicken, cut into serving parts, 1 tablespoon fish sauce, 1 can (14 ounces) coconut milk, 5 pieces Thai chili peppers, minced, 1 small green papaya, peeled, seeded and cut into chunks, salt to taste, 1 bunch fresh spinach, stems trimmed","Remove and discard the dark green layers of the lemongrass until you get to the lighter green part. With a knife, cut into lengths that will fit inside the chicken's cavity. Using the back of the knife, pound ends of lemongrass to release flavor.
In a pot over medium heat, heat oil. Add onions, garlic, and ginger and garlic and cook until softened.
Add chicken and cook, stirring occasionally, until lightly browned.
Add fish sauce and continue to cook for 1 to 2 minutes.
Add coconut milk, chili peppers, and lemongrass. Bring to a simmer.
Cover and cook for about 20 to 25 minutes or until chicken is cooked through.
Add papaya and cook for about 4 to 5 minutes or until papaya is tender and sauce is thickened.
Remove lemongrass and discard. Season with salt to taste.
Add spinach and cook until just wilted. Serve hot."
https://www.kawalingpinoy.com/liver-gizzard-sweet-peas/,Liver and Gizzard with Green Peas,Main Entree,"1 tablespoon oil, 1 small onion peeled and chopped, 2 cloves garlic peeled and minced, 1 pound gizzard cut into bite-size pieces, 1 tablespoon fish sauce, 2 cups water, 1 large carrot peeled and diced, 1 pound liver cut into bite-size pieces, 1 cup frozen green peas thawed, 10 to 12 pieces quail eggs hard-boiled and peeled, 1 cup table cream, salt and pepper to taste","In a skillet over medium heat, heat oil. Add onions and garlic and cook until limp. Add gizzard and cook, stirring regularly, until lightly browned. Add fish sauce and cook for about 2 to 3 minutes. Add water and bring to a boil. Lower heat, cover and cook for about 25 to 30 minutes or until gizzard is fork-tender. Add more water in ½ cup increments as needed to maintain 1 cup of liquid.
Add quail eggs. Add carrots and cook until half done. Add liver and cook, WITHOUT stirring, for about 2 to 3 minutes or until firm. Add green peas, quail eggs and table cream, stirring gently to combine. Season with salt to taste. Continue to cook for about 4 to 6 minutes or until vegetables are tender yet crisp, eggs are heated through and sauce is slightly thickened. Serve hot."
https://www.kawalingpinoy.com/tapioca-coconut-dessert-soup/,Tapioca Coconut Dessert Soup,Dessert,"8 cups water, 1/4 cup small tapioca pearls, uncooked, 2 cans (13.5 ounces each) coconut milk, 1/2 cup sugar, 2 cups calabasa, peeled, seeded and cut into 1/2 inch cubes","In a pot over medium heat, bring 4 cups of the water to a boil. Add tapioca pearls and cook, stirring regularly, for about 10 to 15 minutes or until translucent.
Remove from pot and using a fine-mesh sieve, rinse under cold, running water. Drain well.
In a pot over medium heat, combine the remaining 4 cups water, coconut milk, and sugar. Bring to a simmer, stirring occasionally, until sugar is dissolved.
Add calabasa. Lower heat and cook, stirring occasionally, for about 10 to 15 minutes or until calabasa is fork-tender.
Using a slotted spoon, remove some of the tender squash. In a bowl, mash with a fork and return to the pot.
Add tapioca and cook, stirring occasionally, for about 3 to 5 minutes or until dessert is slightly thickened. Serve hot."
https://www.kawalingpinoy.com/beef-mechado/,Beef Mechado,Main Entree,"2 pounds chuck roast or top round, cut into 2-inch cubes, 1/4 pound pork fat, cut into thin strips, 1/4 cup oil, 2 medium potatoes, peeled and quartered, 2 medium carrots, peeled and cut into 2-inch cubes, 1 onion, peeled and chopped, 5 cloves garlic, peeled and minced, 1/4 cup lemon or calamansi juice, 1/4 cup soy sauce, 1 cup tomato sauce, 2 cups water, 2 bay leaves, 1 small green bell pepper, seeded and cut into cubes, 1 small red bell pepper, seeded and cut into cubes, salt and pepper to taste","Cut a thin incision in the center of each beef cubes and gently insert a strip of pork fat. Set aside.
In a pot over medium heat, heat oil. Add potatoes and carrots and cook until lightly browned. Remove from pot and drain on paper towels.
Remove oil from the pot except for about 2 tablespoons. Add onions and garlic and cook until softened.
Add beef and cook, stirring occasionally, until lightly browned.
Add lemon or calamansi juice and soy sauce and continue to cook for about 2 to 3 minutes.
Add tomato sauce, water, and bay leaves. Bring to a boil, skimming scum that may float on top.
Lower heat, cover, and cook for about 1 1/2 to 2 hours or until beef is tender. If drying out before beef is tender, add additional water in 1/2 cup increments as needed.
Add potatoes and carrots and continue to cook until potatoes are tender and sauce is reduced.
Add bell peppers and continue to cook for about 1 to 2 minutes or until tender-crisp.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/relyenong-bangus/,Relyenong Bangus,none,"1 large whole bangus milkfish, juice of 1 lemon, 2 tablespoons soy sauce, 1 cup water, oil, 1 small onion peeled and chopped, 2 cloves garlic peeled and minced, 1 large carrot peeled and finely chopped, 1/2 cup frozen green peas thawed, 1/4 cup raisins, 2 tablespoons oyster sauce, salt and pepper to taste, 1/2 cup flour","Scale fish and remove innards, leaving belly intact. Break the spine near the tail and right below the head. Through the fish neck, insert a long, thin spatula between the skin and the flesh all the way to the tail. Gently go around the sides of the fish with the spatula to loosen and separate the flesh from the skin. Remove the spatula. Starting from the tail, squeeze and push the flesh out through the neck. Pull the flesh including the big bone out of the fish. Insert a long spoon into the cavity and gently scrape the inside to remove any flesh left, making sure to leave skin and head firm and intact.
In a shallow dish, combine the hollowed skin, lemon juice and soy sauce. Marinate in the refrigerator for about 30 minutes.
Remove the big bone (spine) from the flesh. In a pot, bring about 1 cup lightly salted water to a boil. Add the fish meat and cook for about 3 to 5 minutes or until color changes. Drain from liquid. Flake and debone fish meat.
In a a skillet over medium heat, heat oil. Add onions and garlic and cook until limp. Add carrots and cook for 1 to 2 minutes or until tender yet crisp. Add fish meat, green peas and raisins. Cook, stirring occasionally, until heated through. Add oyster sauce and stir to combine. Season with salt and pepper to taste. Remove from pan.
In a large bowl, combine fish mixture and egg. Using a spoon, stuff and fill fish mixture into skin. Sew the head to the body and any openings to prevent the filling from spilling.
In a shallow dish, combine flour, salt and pepper to taste. Lightly dredge stuffed fish in flour to coat.
In a wide, deep pan over medium heat, heat about 3 inches deep of oil (enough to deep-fry fish fully submerged). Add fish and cook, gently turning on sides as needed, until golden and crisp. Remove from pan and drain on paper towels. Let stand and allow to cool before slicing. Serve with ketchup."
https://www.kawalingpinoy.com/make-sweet-sour-sauce/,Sweet and Sour Sauce,none,"1 cup pineapple juice, 1/2 cup rice vinegar, 1/4 cup ketchup, 1/2 cup brown sugar, 1 teaspoon salt, 1 tablespoon cornstarch, 1 tablespoon oil, 1/2 small green bell pepper seeded and minced","In a small bowl, combine pineapple juice, vinegar, ketcup, sugar and salt. Stir until sugar and salt are dissolved. Add cornstarch and stir until well dispersed.
In a sauce pot over medium heat, heat oil. Add bell peppers and cook, stirring regularly until softened. Add liquid mixture and bring to a boil, whisking regularly. Continue to cook, whisking regularly, for about 2 to 3 minutes or until sauce thickens."
https://www.kawalingpinoy.com/tortang-talong/,Tortang Talong,Side Dish,"4 eggplants, 4 eggs, salt and pepper to taste., 1/4 cup oil","With a knife or fork, prick eggplant. Arrange eggplants in a single layer directly on a gas stovetop over high flame and roast, rotating occasionally with tongs, until slightly softened and skin is evenly charred.
Remove from heat and allow to cool to touch. Peel the skin and gently rinse under cold, running water to rid of stray skin. With the back of a fork, flatten the eggplants but leaving the stems intact.
In a wide pan over medium heat, heat oil.
In a shallow bowl, combine eggs and salt and pepper to taste. Beat until foamy.
Holding by the stem, dip the eggplant in the beaten eggs and quickly slide into the pan. Cook for about 2 to 3 minutes on each side or until golden. Repeat with remaining eggplants."
https://www.kawalingpinoy.com/chicken-mami/,Chicken Mami,none,"1 package (16 ounces) fresh egg noodles/mami, 8 cups homemade broth, 2 cups cooked chicken meat, shredded, 1/2 napa cabbage, shredded, 1 large carrot, peeled and julienned, 4 hard-boiled eggs, peeled and halved, fried garlic bits, 1/2 cup green onions, ends trimmed and chopped, 1 tablespoon canola oil, 1 large onion, peeled and chopped, 3 cloves garlic, peeled and minced, 3 pounds bone-in chicken thigh meat, 2 quarts boiling water, 2 medium carrots, cut into chunks, 2 celery stalks, cut into chunks, 2 bay leaves, 1 teaspoon peppercorns, 1 tablespoon salt, fish sauce to taste, 1 head garlic, peeled and minced, 1/2 cup oil, boneless, skinless chicken breast","In a pot over medium heat, bring about 4 quarts of water to a boil. Add egg noodles and cook for about 10 to 15 seconds. Remove from water and drain well.
Divide noodles equally into bowls. Add chicken meat, julienned carrots, shredded napa cabbage, and hard-boiled egg.
Pour hot broth. Garnish with fried garlic bits and chopped onions. Serve hot."
https://www.kawalingpinoy.com/crispy-pata/,Crispy Pata,"Appetizer, Main Entree","1 whole pork leg, 1 cup vinegar, 1 can (12 ounces) 7-up or Sprite, 1 head garlic, peeled and minced, 1 tablespoon peppercorns, 3 bay leaves, salt, 5 cups oil, 1 cup vinegar, 1/4 soy sauce, 2 shallots, peeled and chopped, 3 cloves garlic, peeled and minced, 2 Thai chili peppers, peeled and minced, salt and pepper to taste","With a knife, scrape any stray hairs on pork leg and trim off nails.
In a large pot over medium heat, combine pork leg, vinegar, 7-up, enough water to cover, garlic, peppercorns, bay leaves, and 1/3 cup salt. Bring to a boil, skimming scum that may accumulate on top.
Lower heat, cover, and then simmer for about 1-1/2 to 2 hours or until meat is tender but not falling apart. If the meat is drying before it is fully cooked, add more water in 1 cup increments.
Drain pork leg, discarding liquid and aromatics. Place on a rack and allow to cool to touch,
Sprinkle with about 2 tablespoons salt and massage all over. Place in a container with a lid and freeze overnight.
In a large, tall pot over medium heat, heat about 4 to 5 cups of oil (enough to cover the pork leg during deep-frying) to 350 F.
Gently add pork leg and deep-fry, turning as needed, until golden. 
Remove pork from the pat and drain on a wire rack set over a baking sheet. Let rest for about 3 to 5 minutes before chopping. Serve hot with dipping sauce."
https://www.kawalingpinoy.com/atchara/,Atchara,none,"1 large unripe green papaya, peeled, seeded and shredded, 2 tablespoons + 1 teaspoon salt, 1-1/2 cups white vinegar, 1 cup sugar, 1 thumb-size ginger peeled and julienned, 1 small onion peeled and sliced thinly, 3 to 4 cloves garlic peeled and crushed, 1 tablespoon peppercorns, 1/2 small red bell pepper seeded and julienned, 1/2 small green pepper seeded and julienned, 1 large carrot peeled and shredded, 1/4 cup raisins","In a bowl, combine shredded papaya and 2 tablespoons of the salt. Allow to sit for about 1 hour or until papaya begins to release liquid. Place papaya in a cheesecloth and squeeze firmly to dispel juices.
In a sauce pot over medium heat, combine vinegar, sugar and the remaining 1 teaspoon of salt. Bring to a simmer and cook, stirring occasionally, for about 3 to 5 minutes or until sugar and salt are dissolved. Add ginger, onions, garlic and peppercorns. Continue to cook for about 2 to 3 minutes.
In a bowl, combine papaya, bell peppers, carrots and raisins. Add pickling solution and toss gently to combine. In a sterilized jar, transfer atchara and close with tight-fitting lid. Refrigerate for 1 to 2 days to allow flavors to develop before serving."
https://www.kawalingpinoy.com/avocado-ice-candy/,Avocado Ice Candy,none,"4 large avocados, 4 cups fresh milk, 1 14 ounces sweetened condensed milk, 1/2 cup sugar","Cut avocado in half, discard pit and scoop out flesh.
In a blender, combine avocado, fresh milk, condensed milk and sugar. Process until smooth.
Using a funnel, pour blended mixture into plastic bags up to 3/4 full leaving about 3 inches of plastic.
Twist the remaining three inches until tube is firm but not too tight and tie into a knot. Arrange filled plastic tubes in a single layer on a flat dish and freeze for about 2 to 3 hours or until frozen."
