url,food,course,ingredients,instructions
https://panlasangpinoy.com/filipino-street-food-inihaw-bituka-grilled-isaw-recipe/,Grilled Isaw (Intestine) Recipe,none,"1 lb pig's large intestine well cleaned, 1/2 cup vinegar, 2 tbsp whole pepper corn, 2 tbsp salt, 4 to 6 pieces dried bay leaves, 4 cups water","Pour the water in a cooking pot and bring to a boil.
Put-in the salt, whole pepper corn, and dried bay leaves
Add the large intestines then simmer for a few minutes
Add vinegar then simmer until the intestines are tender (about 30 minutes). Set aside until the temperature goes down.
Cut the intestines crosswise (about 1 inch in length)
Skewer the intestine (about 3 to 4 pieces per skewer)
Grill the intestine while basting with the mixture of cooking oil, banana catsup, and soy sauce
Serve with vinegar and chili dip"
https://panlasangpinoy.com/asian-recipe-rice-ball-mochiko-butsi-buchi-recipe/,Buchi,none,"1 1/2 cups sweet rice flour, 3/4 cup water, 1/4 cup sweet red bean paste, 1/2 cup sesame seeds, 2 to 3 cups cooking oil","In a mixing bowl, combine the sweet rice flour and water then mix wel (This should form a dough).
Separate the dough into individual pieces
Roll each individual piece of dough until a spherical (round) shape is formed
Press the center of the spherical dough until the shape becomes concave (there should be a hollow spot in the center).
Scoop the sweet red bean paste using an ordinary teaspoon or measuring spoon then fill it in the hollow space of the dough (amount is up to you, just don't overfill).
Seal the dough and roll it once more until the shape is spherical
Place the sesame seeds in a bowl then roll the sphere shaped dough over it. Make sure that the seeds stick on the dough
Heat the pan and pour-in the cooking oil.
When the cooking oil is very hot, deep fry the dough until the sesame seed's color turns golden brown (about 2 to 3 minutes)
Remove the cooked buchi from the pan and drain excess oil.
Serve and Enjoy!"
https://panlasangpinoy.com/asian-chinese-filipino-food-stir-fry-cashewed-chicken-recipe/,Cashew Chicken Recipe,none,"1 lb boneless chicken breast cut into thin slices, 1 piece raw egg beaten, 1 cup cornstarch, 1 piece onion sliced, 1/2 cup red bell pepper cut into strips, 1 1/2 cups broccoli cut into bite sized pieces, 2 tbsp soy sauce, 2 tbsp cooking rice wine, 1 tbsp oyster sauce, 1/2 cup cashew nuts roasted, 1/2 cup green onions sliced, 1/4 cup cooking oil","Beat the egg and pour-over the chicken then mix well until properly distributed
Heat the pan and pour the cooking oil
Dip the chicken (coated with egg) in corn starch and stir fry until the color of the chicken turns golden brown. Set aside
In the same pan, add some cooking oil and allow to heat-up
Stir-fry the onion, red bell pepper, and broccoli
Add the cooking rice wine, soy sauce, and oyster sauce then allow to cook for a few minutes
Add the stir-fried chicken and cook for 2 minutes while mixing with the rest of the ingredients
Add the cashew nuts,green onion, salt, and ground black pepper
Serve hot. Share and Enjoy!"
https://panlasangpinoy.com/spicy-asian-food-chili-crab-dish-recipe/,Chili Crab,none,"2 lbs crab cut in half, 2 tbsp cooking oil, 2 tbsp garlic minced, 3 tbsp ginger minced, 1 tbsp crushed red pepper or 3 pieces sliced red chili, 2 tbsp hoisin sauce, 1/2 cup tomato catsup or tomato sauce, 1/4 cup sweet chili sauce, 2 tbsp fish sauce, 1/2 tsp sesame oil, 1/4 cup water, 3 tbsp green onions or scallions thinly sliced crosswise","Heat a cooking pot and pour the cooking oil
Saute the garlic, ginger, and crushed red pepper
Add the crab and cook for 3 to 4 minutes
Put-in the hoisin sauce, tomato ketchup, sweet chili sauce, fish sauce,and sesame oil then mix with the other ingredients
Pour-in the water and bring to a boil then simmer for 10 to 15 minutes or until the sauce gets thick
Garnish with green onions on top
Serve hot. Share and Enjoy!"
https://panlasangpinoy.com/asian-food-dish-steamed-fish-lapu-lapu-recipe/,Easy Steamed Fish Recipe,Main Course,"1 piece Grouper lapu-lapu fish, cleaned, scales removed, and salted, 1 piece lemon or dayap, 1/4 cup lemon juice, 1/4 cup sugar, 1/4 cup cilantro, 3 tablespoon ginger cut into strips, 1 teaspoon lemon zest either grated or thinly sliced, 1/2 cup water","Place the fish over an aluminum foil (the foil must be large enough to cover the entire fish)
Stuff the fish with slices of lemon and 2 tbsp ginger strips then securely close the foil.
Place the foil with fish in a steamer and steam for 20 to 30 minutes (this will depend on the size of the fish)
While steaming, heat a saucepan and put-in the lemon juice.
Add the sugar and stir until it fully dissolves in the lemon juice.
Add water and bring to a boil.
Put-in the lemon zest and 1 tbsp ginger strips then simmer until sauce becomes somewhat thick
Remove the fish from the steamer and aluminum foil cover and place in a serving plate.
Pour over the sauce and garnish with cilantro
Serve hot. Share and enjoy."
https://panlasangpinoy.com/filipino-asian-dessert-cassava-pichi-pichi-recipe/,Pichi-Pichi Recipe,none,"2 cups cassava grated, 1 cup sugar, 2 cups water, 1 cup coconut grated, 1/2 tsp lye water, 1/2 tsp buko-pandan essence","In a mixing bowl, combine cassava, sugar, and water then mix thoroughly
Add lye water while continuously stirring the mixture
Put-in the buko-pandan essence then mix again
Once the mixture is evenly distributed, pour in individual cup molds and place in a steamer
Steam the mixture for 45 minutes to 1 hour (or until the color turns translucent)
Allow the steamed pichi-pichi to cool down (at least 40 minutes to 1 hour ; you can even place it in the fridge after letting it cool down at least 15 minutes) then remove from the molds
Roll the each piece over the grated coconut
Place in a serving plate then serve. Share and Enjoy!"
https://panlasangpinoy.com/how-to-cook-garlic-fried-steamed-rice-dish-recipe/,Garlic Fried Rice,none,"6 cups rice steamed, 3 tbsp garlic minced, 2 tsp salt, 3 tbsp cooking oil","Combine rice and salt then mix well.
Heat the pan and pour the cooking oil.
When the oil is hot enough, put-in the garlic and cook until color turns brown and texture is crispy
Add half of the rice. Mix the rice well with the garlic while frying. (this is applicable for large rice quantities. If you are frying less than 4 cups of rice then you can put all the rice at once assuming that your pan is large enough to handle the volume)
Add the remaining half then cook for 5 minutes or until the rice is done.
Remove from the pan and place in a serving plate. Garnish with fried garlic on top.
Serve hot with your favorite main dish. Share and Enjoy!
Number of servings (yield): 6"
https://panlasangpinoy.com/pinoy-street-food-orange-egg-tokneneng-qwek-kwek-kwek-recipe/,Kwek - Kwek Recipe,none,"12 to 18 pieces boiled quail eggs, 1 cup flour, 3 tbsp cornstarch, 3/4 to 1 cup water, 1 tbsp anatto powder pinulbos na atsuete, 1/2 tsp salt, 1/2 tsp ground black pepper, 2 cups cooking oil","Place the cornstarch in a container and dredge the boiled quail eggs. Set aside.
In a mixing bowl, combine flour, salt, and pepper then mix thoroughly.
Dilute the anatto powder in warm water then pour-in the mixing bowl with the other ingredients. Mix well.
Place all the quail eggs in the mixing bowl and coat with the batter.
Heat the pan and pour the cooking oil.
When the oil is hot enough, deep-fry the quail eggs by scooping them from the mixing bowl using a spoon. Make sure that each is coated with batter.
After a few minutes, remove the fried quail eggs from the pan and place in a serving plate.
Serve with vinegar or fish ball sauce while still crispy.
Share and Enjoy!"
https://panlasangpinoy.com/filipino-food-tsampurado-champorado-champurado-chocolate-rice-porridge-recipe/,Champorado Recipe,none,"8 tbsp cocoa powder or about 4 pieces tableya, 1 cup glutinous rice malagkit, 1/2 cup sugar, 3 1/2 cups water, condensed milk optional","Pour 2 1/2 cups of water in a pot and bring to a boil
Put-in the glutinous rice and allow water to re-boil for a few minutes
Dilute the cocoa powder in 1 cup warm water then pour-in the pot. Stir continuously
Once the glutinous rice is cooked (about 12 to 18 minutes of cooking with constant stirring), add the sugar and cook for another 5 minutes or until the texture becomes thick.
Remove from the pot and place in a serving bowl.
Serve hot with a swirl of condensed milk on top."
https://panlasangpinoy.com/filipino-food-kakanin-cuchinta-kutsinta-recipe/,Kutsinta Recipe,none,"1 1/2 cup rice flour, 1/2 cup all-purpose flour, 1 cup brown sugar, 3 cups water, 1 1/2 tsp lye water, 2 tsp anatto seeds","In a mixing bowl, combine all the dry ingredients starting from the rice flour, all-purpose flour, and brown sugar then mix all the ingredients.
While mixing, add water gradually and continue to mix until all ingredients are completely distributed.
Add lye water and anatto water (soak the anatto seed in 3 tbsp water) then continue mixing.
Place the mixture into individual molds and steam for 40 minutes to an hour.
Serve with grated or shredder coconut on top. Share and Enjoy!"
https://panlasangpinoy.com/filipino-pastry-bread-baking-ensemada-ensaimada-ensaymada-recipe/,Ensaymada Recipe,none,"5 cups all-purpose flour, ¾  cup butter melted, ¾ cup white sugar, 1 tsp salt, 1 cup grated cheddar cheese, 3 pieces raw eggs, 1 pouch rapid rise yeast about 2 ¼ tsp, 1 cup fresh milk warm","Combine warm milk, yeast, and ½ cup sugar and stir until yeast and sugar dissolves in milk. Set aside to let yeast activate (approximately 10 minutes)
In a mixing bowl, combine all the dry ingredients starting from the flour, sugar, and salt then mix thoroughly.
Add the eggs, 1/2  cup butter, and activated yeast mixture (these are the ingredients that we combined in number 1) to the mixed dry ingredients. Mix thoroughly until all ingredients are evenly distributed and a dough is formed.
Knead the dough until texture becomes fine.
Put the dough back on the mixing bowl and cover the top with cloth. Allow the dough to rise for 2 hours.
Put the dough on a flat surface and flatten. Punch the dough lightly to release the air inside.
Using a dough slicer, divide the dough into four pieces.
Roll each piece until shape becomes cylindrical.
Cut the cylindrical dough into individual serving pieces (1 serving piece should weigh at least 80 grams).
Put the sliced individual serving piece in a flat surface and flatten using a rolling pin.
Combine ¼ cup melted butter with ¼ cup white sugar. Using a brush, paint the mixture on the flattened dough. Make sure to paint only the center part of the flat dough.
Sprinkle some cheese over the painted area then seal the dough by folding opposite directions and rolling it until a long cylindrical shape is formed (about 14 inches in length).
Start forming the spiral Ensaymada shape by crossing the two opposite ends of the dough. The first end should be placed under dough while the other end should be inserted in the middle. (see video for better comprehension)
Place the dough in a baking tray with wax paper and cover with cloth. Set aside to rise for another 45 minutes
Pre-heat the oven at 350 degrees Fahrenheit for 10 minutes. Remove cloth on top of the tray and bake the dough for 15 minutes at 350 degrees Fahrenheit.
Remove the baked Ensaymada from the oven. Using the remaining melted butter and sugar mixture, paint the top of the baked ensaymada and sprinkle additional cheese.
Serve hot. Share and Enjoy!"
https://panlasangpinoy.com/filipino-food-max-style-fried-chicken-recipe/,Max's style Fried Chicken,none,"1 whole spring chicken cornish game hen, 6 pieces dried bay leaves, 1/4 cup chopped cilantro or parsley, 4 cups water, 3 cups cooking oil, 2 tsp salt, 1 tsp ground black pepper","In a steamer, pour the water and bring to a boil.
Add the dried bay leaves and chopped cilantro in the boiling water
Steam the chicken for 45 minutes
Remove the chicken from the steamer and allow the excess liquid to drip. Let the chicken cool down.
Rub salt and pepper all over the chicken.
In a deep-fryer or tall pot, pour the cooking oil and apply heat.
When the cooking oil is hot enough, deep-fry the chicken for about 12 minutes. (If the chicken is not entirely immersed in oil, flip the chicken to fry the other side for another 12 minutes or until color turns golden brown)
Remove the chicken from the fryer and allow oil to drip.
Serve hot with fried kamote (fried sweet potato). Share and Enjoy!"
https://panlasangpinoy.com/asian-vegetable-dish-fresh-spring-roll-lumpiang-sariwa-recipe/,Lumpiang Sariwa (Fresh Spring Rolls Recipe),none,">>Filling ingredients<<, 2 cups sweet potato cubed, 2 tbsp fish sauce patis, 1 lb cabbage shredded, 1 ½ cup carrots julienned, ½ cup water, ½ cup peanuts crushed, 6 pieces Lettuce leaves, ½ lb pork thinly sliced, 1 pack extra firm tofu sliced in strips, 1 cup shrimp shelled and deveined, 2 cups string beans baguio beans, chopped, 1 medium sized onions chopped, ½ cup cilantro chopped, 3 tbsp garlic minced, 1 pork cube, >>Wrapper ingredients<<, 1 cup all-purpose flour, 2 pieces raw eggs, 2 tbsp cooking oil, ½ tsp salt, 1½ cups milk, >>Sauce Ingredients<<, 1 tbsp soy sauce, ½ cup brown sugar, 2 cups water, ½ pork cube, 1 tbsp garlic minced, 2 tbsp corn starch diluted in 4 tbsp water","Cook the filling by heating a pan. Pour-in the cooking oil then sauté the garlic and onions. Add the pork and cook until color turns light brown. Put-in the pork cube and add ½ cup water then simmer until pork is tender. Add the shrimps and sweet potatoes and cook for 5 minutes or until potatoes are soft. Add the tofu and cook for a few minutes. Put-in the cilantro, carrots, and string beans then mix with the other ingredients. Add the cabbage and let cook for 5 minutes. Add the fish sauce and mix. Set aside
Make the wrapper by cracking the eggs in a mixing bowl. Beat. Add the milk while beating. Put in the salt and all-purpose flour then mix thoroughly. Add the vegetable oil and mix well. Turn the stove on to medium heat and put the non-stick pan in place. Spray the pan with oil or grease with butter. Pour-in the wrapper mixture (about half a cup) and tilt the pan to distribute the liquid evenly. Cook until the top part of the mixture is dry (about 2 minutes). Using a spatula, remove the cooked mixture and place in a flat plate. Set aside
Make the sauce by pouring water in a sauce pan. Bring to a boil. Add the brown sugar and pork cubes. Put some salt and soy sauce then mix well. Dilute the cornstarch in water and pour in the saucepan. Cook until the sauce becomes thick. Set aside.
Wrap the filling. Place the wrapper in a plate then place a lettuce leaf in the middle top part of the wrapper. Spoon the filling and place in the middle of the wrapper (over the lettuce leaf). Close the wrapper by folding the lower part first then roll the sides until the filling is sealed.
Pour the sauce over the Lumpiang Sariwa and garnish with crushed peanuts and minced garlic.
Serve. Share and Enjoy!"
https://panlasangpinoy.com/filipino-food-budget-friendly-meal-cheese-sticks-recipe/,Cheese Sticks,none,"7 ounces cheddar cheese sliced into individual strips (I used pinoy cheese for this recipe), 30 pieces spring roll lumpia wrapper, 1 cup cooking oil","Wrap the cheeses in spring roll wrapper
Heat the pan and pour-in the cooking oil. Let the oil heat-up for a few minutes. (use a smaller pan to save oil)
Deep-fry the cheese in spring roll wrapper (uncooked cheese sticks) for 4 minutes or until the color of the spring roll wrapper turns golden brown.
Remove from the pan and place in a plate with paper towel. Let stand for a few minutes for the oil to drain.
Serve with mayonnaise and ketchup dip. Share and enjoy!"
https://panlasangpinoy.com/filipino-food-grilled-pork-belly-inihaw-na-liempo-baboy-recipe/,Inihaw na Liempo Recipe,none,"2 lbs. pork belly, 1/2 cup soy sauce, 1 piece lemon or 3 to 4 pieces calamansi, 1/2 tsp ground black pepper, 1 tsp salt, 4 cloves garlic crushed, 1/4 cup banana catsup, 1 tbsp cooking oil","Combine pork belly with the soy sauce, lemon, salt, ground black pepper, garlic and mix well. Marinade the pork belly for at least 3 hours.
In a bowl, pour the pork belly marinade. Add banana catsup and cooking oil. Stir well. (This will be the basting sauce)
Grill the pork belly while basting the top part of the pork after flipping it over.
Serve hot with spiced vinegar or toyomansi. Share and Enjoy!"
https://panlasangpinoy.com/filipino-food-sweet-potato-camote-kamote-que-recipe/,Kamote Cue Recipe,none,"1 lb sweet potato sliced crosswise about 1.5 cm thick (Asian sweet potato is preferred), 1 cup brown sugar, 1 cup cooking oil","Heat the pan and pour the cooking oil.
Let the cooking oil heat-up then put-in the brown sugar.
When the brown sugar floats, put-in the sweet potato and fry for 7 to 10 minutes. Flip the sweet potato once in a while to allow the sugar to stick.
Remove the sweet potato from the pan one after the other. You could directly skewer the fried sweet potatoes once removed from the pan.
Let it cool down for a few minutes then serve. Share and Enjoy."
https://panlasangpinoy.com/oven-baked-broiled-barbeque-spare-ribs-sauce-recipe/,Oven BBQ Spare Ribs,none,"6 tablespoons brown sugar, 1 tablespoon salt, ½ tablespoons crushed red pepper or chili powder, 2 lbs. pork baby back ribs, 5 tablespoons barbeque sauce, 2 tablespoons Worcestershire sauce, 1 cup beer, 4 cloves garlic crushed, 1 teaspoon ground black pepper","Combine the sugar, salt, and crushed red pepper (or chili powder) and mix well.
Place the spare ribs over a sheet of Aluminum foil and apply the rub on both sides of the spare ribs
Cover the spare ribs with the Aluminum foil by joining the opposite sides and sealing them. If the aluminum foil is short, you may add a new sheet by placing it on top of the spare ribs. Leave this for at least one hour.
In a heated saucepan, pour the beer and bring to a boil.
Put-in the garlic, Worcestershire sauce, barbeque sauce, and ground black pepper then stir. Simmer for 7 minutes or until sauce becomes thicker.
Open one end of the Aluminum foil and pour the cooked sauce. Seal the opened part after all the sauce poured.
Pre-heat the oven at 230 degrees Fahrenheit for 10 minutes then bake the spare ribs for 2 hours.
After baking, drain all the sauce from the spare ribs and place them in a sauce pan.
Cook the drained sauce until texture becomes really thick.
Using a basting brush, paint the sauce on the spare ribs
Place the oven to ""broil"" mode then broil the spare ribs until the color of the painted sauce turns dark brown. Do not cover the ribs with foil this time.
Remove the Oven BBQ Spare Ribs from the oven then serve. Share and Enjoy!"
https://panlasangpinoy.com/italian-food-cheese-lasagne-lasagna-recipe/,Homemade Lasagna Recipe,none,"1 lb. mozzarella cheese, 1 cup Parmesan cheese grated, 1 lb. lasagna, 1 lb. ground beef, 1/2 cup chopped onions, 2 cloves garlic chopped, 28 ounces crushed tomatoes, 16 ounces tomato sauce, 6 ounces tomato paste, 1/2 cup Water, 2 tbsp cooking oil, 2 tbsp white sugar, 3 tbsp fresh parsley chopped, 3 tbsp fresh Basil leaves chopped, 1 tsp salt, 1 tsp Italian Seasoning, 1/2 tsp ground pepper, 2 tbsp fresh parsley chopped, 1 1/2 lb. ricotta cheese, 1 piece raw egg","Soak the Lasagna in water for 15 to 20 minutes
Make the meat sauce by heating a cooking pot and pouring-in the cooking oil.
Sauté the garlic and onions
Put-in the ground beef and cook until color turns brown (about 7 to 8 minutes)
Add the crushed tomato, tomato sauce, and tomato paste then stir.
Put-in the fresh parsley, fresh basil leaves, sugar, salt, and Italian seasoning. Stir and simmer for 60 minutes.
Add the ground black pepper and then set aside.
Make the white sauce by combining the ricotta cheese, parsley, and egg in a mixing bowl.
Mix the combined ingredients then set aside.
Arrange the Lasagna layers by pouring-in 2 cups of meat sauce in a baking tray. Evenly distribute it on the tray's flat surface
Lay the Lasagna Noodles over the layer of meat sauce (about 6 to 7 pieces per layer)
Put half of the white sauce on top of the Lasagna Noodle layer then spread evenly
Put a layer of mozzarella cheese over the white sauce (use half of the total mozzarella cheese)
Sprinkle half of the parmesan cheese over the mozzarella cheese layer
Spread 2 cups of meat sauce over the parmesan cheese
Lay the another layer of Lasagna Noodles over the meat sauce
Put and spread the remaining white sauce (ricotta mixture) over the Lasagna Noodles
Put the mozzarella cheese over the white sauce and spread again (save some for the final topping)
Sprinkle the rest of the parmesan cheese over the mozzarella cheese layer
Pour-in all the remaining meat sauce and spread evenly
Put-in the remaining mozzarella cheese on top of the meat sauce
Cover the baking tray with Aluminum foil and bake in 350 degrees Fahrenheit for 25 minutes
Remove the Aluminum foil on top of the tray and bake for 20 minutes in 350 degrees Fahrenheit
Serve Hot. Share and Enjoy"
https://panlasangpinoy.com/filipino-food-dessert-holiday-cassava-cake-recipe/,Cassava Cake,none,"2 packs grated cassava about 2 lbs total weight, 2 cups coconut milk, 1/2 12 oz. can evaporated milk, 3 pieces egg, 1/4 cup butter melted, 6 tablespoons cheddar cheese grated, 1/2 cup condensed milk, 14 tablespoons granulated white sugar, 2 tablespoons flour, 2 tablespoons sugar, 1/2 cup condensed milk, 2 tablespoons cheddar cheese grated, 2 cups coconut milk","Make the batter by combining the grated cassava, butter, 1/2 cup condensed milk, 1/2 cup evaporated milk, 6 tablespoons cheddar cheese, 14 tablespoons sugar, and 2 eggs in a mixing bowl and mix thoroughly.
Add the 2 cups coconut milk in the mixing bowl where the mixed ingredients are. Mix again.
Grease the baking tray then pour-in the batter (these are the ingredients that you just mixed together).
Pre -heat oven for 350 degrees Fahrenheit for 10 minutes then put-in the baking tray with batter and bake for 1 hour.Remove from the oven and set aside.
Meanwhile prepare the topping by combining 2 tablespoons sugar and flour in the heated saucepan.
Pour-in 1/2 cup condensed milk then mix thoroughly.
Add 2 tablespoons cheddar cheese while stirring constantly.
Pour 2 cups of coconut milk and stir constantly for 10 minutes
Pour the topping over the Cassava Cake (baked batter) and spread evenly.
Separate the yolk from the egg white of the remaining egg (we’ll be needing the egg white only)
Glaze the topping with the egg white using a basting brush. Simply dip the brush to the egg white and brush it on the cassava cake.
Set your oven to broil mode. Broil the Cassava cake until color turns light brown.
Garnish with extra grated cheese on top. Serve. Share and enjoy!"
https://panlasangpinoy.com/filipino-food-bread-of-salt-pandesal-recipe/,Pandesal,none,"2 cups all purpose flour, 2 cups bread flour, 1/2 cup white sugar, 5 tbsp butter melted, 1 tsp baking powder, 1 1/4 cup fresh milk warm, 1 pouch rapid rise yeast, 1 tsp salt, 1 cup bread crumbs, 1 piece raw egg, 1 tbsp cooking oil","Combine the yeast, sugar, and warm milk and stir until the yeast and sugar are fully dissolved
In the mixing bowl, combine the dry ingredients starting with the flour then the sugar, salt, and baking powder . Mix well by stirring
Add the egg, butter, cooking oil, and yeast-sugar-milk mixture in the mixing bowl with the dry ingredients then mix again until a dough is formed. Use your clean hands to effectively mix the ingredients.
In a flat surface, knead the dough until the texture becomes fine. For faster and easier kneading, you may use a Stand Mixer with dough hook.
Mold the dough until shape becomes round then put back in the mixing bowl. Cover the mixing bowl with damp cloth and let the dough rise for at least 1 hour
Put the dough back to the flat surface and divide into 4 equal parts using a dough slicer
Roll each part until it forms a cylindrical shape
Slice the cylindrical dough diagonally (These slices will be the individual pieces of the pandesal)
Roll the sliced dough over the breadcrumbs and place in a baking tray with wax paper (makes sure to provide gaps between dough as this will rise later on)
Leave the sliced dough with breadcrumbs in the tray for another 10 to 15 minutes to rise
Pre-heat the oven at 375 degrees Fahrenheit for 10 minutes
Put the tray with dough in the oven and bake for 15 minutes
Turn off the oven and remove the freshly baked pandesal.
Serve hot. Share and enjoy!"
https://panlasangpinoy.com/healthy-vegetable-dis-ginisang-upo-recipe/,Ginisang Upo Recipe,none,"1 medium sized Upo White Squash , sliced, 5 cloves garlic crushed, 1 medium sized onion diced, 2 medium sized tomatoes diced, 1/4 lb ground pork, 3 tbsp cooking oil, 1 tsp salt, 1/2 tsp ground black pepper","Heat the pan and pour the cooking oil
Sauté the garlic, onions, and tomatoes
Put-in the ground black pepper and ground pork then simmer for 3 to 5 minutes
Add the Upo (White Squash), cover the pan, and simmer for 6 minutes
Add salt to taste
Serve hot. Enjoy!"
https://panlasangpinoy.com/lutong-bahay-atay-liver-steak-recipe/,Liver Steak Recipe,none,"1 lb Liver pig's or cow's liver are best, 2 medium sized onions sliced thinly crosswise, 1 piece lemon or 3-4 pieces calamansi, 4 tbsp soy sauce, 3 tbsp garlic. minced optional, 1 tsp salt, 1/2 tsp pepper, 4 tbsp cooking oil","Marinate the liver in lemon juice, soy sauce, salt, and ground black pepper for a minimum of 1 hour
Pour the cooking oil in a pan and apply heat
Put-in the garlic and fry until color turns golden brown. Set aside.
On the same pan with the remaining cooking oil, fry the both sides of the liver (do not overcook ) then set aside.
Put the onions in the pan where the liver was fried and cook until texture becomes soft
Add the marinade and simmer for 5 to 7 minutes or until sauce becomes thick
Pour the sauce with onions over the fried liver and garnish with fried garlic
Serve hot. Share and enjoy!"
https://panlasangpinoy.com/filipino-chow-mein-noodle-pansit-pancit-canton-recipe/,Pancit Canton Recipe,none,"1 lb flour sticks or pancit canton, about 500 grams, 2 tbsp oyster sauce, 1 tbsp garlic minced, 1 tsp ground black pepper, 4 cups chicken stock, 1 tbsp salt, 4 tbsp soy sauce, ½ head cabbage chopped, 2 cups carrots julienned, 2 cups pork thinly sliced, 1 cup sliced chorizo, 8 pieces medium sized shrimps optional, 1 cup parsley chopped finely, 1 cup onion sliced, 1 ½ cups snow peas, 2 tbsp cooking oil","In a pan, heat the oil then sauté the garlic and onion
Add the pork and cook until the outer part turns light brown
Add the soy sauce and cook for 5 minutes
Put in the chorizo, oyster sauce, and chicken stock and simmer for 20 minutes
While simmering, blanch all the vegetables in a separate pot
Put in the parsley and shrimp on the pan where the pork, chorizo, and other ingredients are cooked
Add salt and pepper to taste then let cook for 2 minutes
Put in the Flour sticks and cook until the liquid has been absorbed by the noodles
Add all the blanched vegetables and mix with the rest of the ingredients
Serve hot. Share and enjoy!"
https://panlasangpinoy.com/southern-asian-pan-fried-chicken-recipe/,Fried Chicken with White Gravy Recipe,none,"2 lbs chicken cut into serving pieces, 2 1/4 cups flour, 2 cups fresh milk, 1 tbsp ground black pepper, 1 tbsp salt, 2 pieces raw eggs, 3 cups cooking oil, 1/2 cup butter, 1 1/2 cups chicken stock","Make the gravy by melting the butter in a saucepan. Once the butter starts to get hot, gradually add 1/4 cup flour while stirring. Pour 1 cup fresh milk in and mix all the ingredients thoroughly. Bring to a boil. Add the chicken stock and stir mixture continuously until texture becomes thick. Add salt and pepper to taste, then set aside.
Prepare the chicken by rubbing salt all over it (make sure to distribute it evenly on all pieces)
In a separate container, combine the raw eggs and milk then beat until fully mixed. Set aside for a while.
In a plastic bag or any container, put-in the flour and ground black pepper and mix both ingredients. Set aside for a while.
Dip the chicken in the eggs and milk mixture then place in the plastic bag (or container) with flour and ground black pepper. Ensure that the chicken is coated with enough flour mixture.
Heat the pan and pour the oil. When the oil is hot enough, put-in the chicken and fry both sides until in medium heat until cooked.
Let the oil drip then transfer the fried chicken in a serving plate. Serve with white gravy.
Share and enjoy!"
https://panlasangpinoy.com/filipino-food-appetizer-pulutan-sisig/,Sisig Recipe,none,"2 lbs pig ears, ¼ lb pork belly, 1 cup onion minced, 3 tbsp soy sauce, 1 tsp ground black pepper, 1 knob ginger minced, 3 tbsp chili, 1 piece lemon or 3 to 5 pieces calamansi, ½ cup butter or margarine, ¼ lb chicken liver, 34 ounces water, 3 tbsp mayonnaise, 1 tsp salt","Pour the water in a pan and bring to a boil
Add salt and pepper
Put-in the pig’s ears and pork belly then simmer for 40 minutes to 1 hour (or until tender).
Remove the boiled ingredients from the pot then drain excess water
Grill the boiled pig ears and pork belly until done
Chop the pig ears and pork belly into fine pieces
In a pan, melt the butter then add the onions. Cook until onions are soft.
Put-in the ginger and cook for a few minutes
Add the chicken liver and cook until well done.
Crush the chicken liver while being cooked in the pan
Add the chopped pig ears and pork belly then cook for 10 minutes
Put-in the soy sauce and chili then mix well
Add salt and pepper to taste
Put-in the mayonnaise and mix with the other ingredients
Serve hot. Share and Enjoy (add the lemon or calamansi before eating)"
https://panlasangpinoy.com/pinoy-noche-buena-dessert-recipe-baking-crema-de-fruta/,Crema de Fruta Recipe,none,"1 1/2 cup flour, 1 teaspoon baking powder, 8 pieces egg yolks, 1 3/4 cups sugar, 1 big can fruit cocktail about 30 ++ ounces, 2 tablespoons unflavored gelatin, 4 cups milk, 1/3 cup butter, 1 1/2 tsp vanilla extract, 2 1/4 cups water","Make the Sponge Cake by sifting the baking powder and 1 cup flour using a flour sifter. Set aside
Put 4 egg yolks in a mixing bowl and then beat until texture becomes thick.
Add-in 1/2 cup sugar gradually while beating the egg
Slowly add the sifted flour and baking powder mixture. Mix the ingredients thoroughly.
Combine 1 cup milk, butter, and vanilla extract in a sauce pan then cook until butter melts
Pour the cooked mixture (milk, butter, vanilla extract) into the mixing bowl and mix with the existing concoction until evenly distributed
Preheat the oven at 350 degrees Fahrenheit
Pour the combined mixtures in a baking pan then bake for 23 minutes or until sponge cake is ready. Set aside.
Make the simple syrup by heating a saucepan and placing 1/4 cup sugar.
Add 1/4 cup of water immediately and cook until the sugar completely dissolves then let cool for a few minutes
Pour the simple syrup on top of the sponge cake and thens spread. (I spread the syrup using a brush)
Make the custard by combining 1/2 cup flour, 1 cup sugar, and 3 cups milk in a saucepan then cook while stirring until the mixture thickens
Put half of the cooked mixture on the bowl where the 4 egg yolks are placed and then mix well
Put everything back in the saucepan with the rest of the ingredients. Mix until texture is thick enough (this is now the custard)
Apply the layer of custard evenly on top of the Sponge cake
Drain the liquid concentrate from the fruit cocktail and set aside.
Arrange all the fruits on top of the custard layer. Make sure to place them evenly
Dilute the gelatin in 2 cups of water
Heat the saucepan then pour the diluted gelatin and fruit cocktail concentrate and bring to a boil
Immediately after boiling, turn off the heat and let cool down until temperature is a little above normal room temperature
Pour the gelatin mixture on top of the fruit cocktail layer
Refrigerate (preferably overnight)
Serve chilled for dessert. Share and Enjoy!"
